drink_id,name,type,temperature,sugar_level,caffeine_level,ingredient_ids,tags,popularity_score,description
941,"Hot White Chocolate Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[11,19,20,30,36]","['coffee', 'dessert']; augmented; combo",0.7521995390156521,"Hot White Chocolate Mocha (Without Whipped Cream) (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring skim milk, chocolate syrup, white chocolate syrup, banana."
942,Hot White Chocolate Mocha (Without Whipped Cream) (Extra Caffeine),coffee,hot,regular,high,"[10,19,20,36]","['coffee', 'dessert']; augmented; caffeine_high",0.7113011730077684,"Hot White Chocolate Mocha (Without Whipped Cream) (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring whole milk, chocolate syrup, white chocolate syrup, ice."
943,Iced White Chocolate Mocha (Without Whipped Cream),coffee,iced,regular,medium,"[10,19,20,36]","['coffee', 'dessert']; augmented; temp_iced",0.7111476368380916,"Iced White Chocolate Mocha (Without Whipped Cream) is a iced coffee drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, white chocolate syrup, ice."
944,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[10,19,36]",['dessert']; augmented; sugar_half,0.7399264590212962,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring whole milk, chocolate syrup, ice."
945,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[11,19,36]",['dessert']; augmented; ingredient_swap,0.8000706457586818,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring skim milk, chocolate syrup, ice."
946,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.7422122594590919,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
947,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.7049057114064569,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
948,Hot Hot Chocolate (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,19,36]",['dessert']; augmented; caffeine_none,0.7426277080774216,"Hot Hot Chocolate (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, chocolate syrup, ice."
949,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,11,19,36]",['dessert']; augmented; swap_add,0.7418182929075698,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, skim milk, chocolate syrup, ice."
950,"Hot Hot Chocolate (Without Whipped Cream) (Zero Sugar, Decaf)",other,hot,zero,none,"[12,19,30,36]",['dessert']; augmented; combo,0.6690934007117528,"Hot Hot Chocolate (Without Whipped Cream) (Zero Sugar, Decaf) is a hot other drink with zero sugar and decaf. Featuring oat milk, chocolate syrup, banana, ice."
951,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[10,19,36]",['dessert']; augmented; sugar_half,0.7483711540044656,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring whole milk, chocolate syrup, ice."
952,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[13,19,36]",['dessert']; augmented; ingredient_swap,0.7430719640937397,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring almond milk, chocolate syrup, ice."
953,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,20,36]",['dessert']; augmented; ingredient_swap,0.7708861909444026,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, white chocolate syrup, ice."
954,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[10,19,36]",['dessert']; augmented; sugar_half,0.8054686828483604,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring whole milk, chocolate syrup, ice."
955,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,16,21,36]",['dessert']; augmented; swap_add,0.7837969508864328,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, caramel syrup, pumpkin spice syrup, ice."
956,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,medium,"[10,19,36]",['dessert']; augmented; caffeine_medium,0.741933339283355,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
957,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,medium,"[10,19,36]",['dessert']; augmented; caffeine_medium,0.7168042227377499,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
958,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,medium,"[10,19,36]",['dessert']; augmented; caffeine_medium,0.8272007940974958,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
959,Hot Hot Chocolate (Without Whipped Cream) (Zero Sugar),other,hot,zero,medium,"[12,14,19,36]",['dessert']; augmented; combo,0.7517765530204347,"Hot Hot Chocolate (Without Whipped Cream) (Zero Sugar) is a hot other drink with zero sugar and medium caffeine. Featuring oat milk, soy milk, chocolate syrup, ice."
960,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,medium,"[10,19,36]",['dessert']; augmented; caffeine_medium,0.7504178787573884,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
961,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[5,10,22,36]",['dessert']; augmented; swap_add,0.7492762473867,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring green tea, whole milk, brown sugar syrup, ice."
962,Hot Hot Chocolate (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,19,36]",['dessert']; augmented; caffeine_none,0.7559425428230356,"Hot Hot Chocolate (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, chocolate syrup, ice."
963,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,36,42]",['dessert']; augmented; swap_add,0.7456691876422817,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, ice, sugar free syrup."
964,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.7327901397935929,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
965,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar, Decaf)",other,hot,half,none,"[11,19,36]",['dessert']; augmented; combo,0.7335942317627883,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar, Decaf) is a hot other drink with half sugar and decaf. Featuring skim milk, chocolate syrup, ice."
966,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[13,19,36]",['dessert']; augmented; ingredient_swap,0.7490174018935201,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring almond milk, chocolate syrup, ice."
967,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[10,19,36]",['dessert']; augmented; sugar_half,0.7336972568659871,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring whole milk, chocolate syrup, ice."
968,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[10,19,36]",['dessert']; augmented; sugar_half,0.7286146265196851,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring whole milk, chocolate syrup, ice."
969,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.7531929068307569,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
970,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[19,36,38]",['dessert']; augmented; ingredient_swap,0.7423506834773743,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring chocolate syrup, ice, coconut milk."
971,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[13,19,36]",['dessert']; augmented; swap_add,0.7951197896574806,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring almond milk, chocolate syrup, ice."
972,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,18,28,36]",['dessert']; augmented; swap_add,0.6704709057482097,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, classic simple syrup, strawberry pieces, ice."
973,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,medium,"[11,19,28,36]",['dessert']; augmented; combo,0.7827452055576738,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and medium caffeine. Featuring skim milk, chocolate syrup, strawberry pieces, ice."
974,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[6,10,21,36]",['dessert']; augmented; swap_add,0.7873825557749289,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring black tea, whole milk, pumpkin spice syrup, ice."
975,Hot Hot Chocolate (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,19,36]",['dessert']; augmented; caffeine_none,0.6877982930277555,"Hot Hot Chocolate (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, chocolate syrup, ice."
976,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,22,36]",['dessert']; augmented; ingredient_swap,0.7397193721775895,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, brown sugar syrup, ice."
977,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.7388567740201263,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
978,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.7077746491584653,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
979,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,medium,"[12,19,36]",['dessert']; augmented; combo,0.7266654993722738,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and medium caffeine. Featuring oat milk, chocolate syrup, ice."
980,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,medium,"[10,19,36]",['dessert']; augmented; caffeine_medium,0.7166827246360251,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and medium caffeine. Featuring whole milk, chocolate syrup, ice."
981,Iced Hot Chocolate (Without Whipped Cream),other,iced,regular,low,"[10,19,36]",['dessert']; augmented; temp_iced,0.8025681133027087,"Iced Hot Chocolate (Without Whipped Cream) is a iced other drink with regular sweetness and low caffeine. Featuring whole milk, chocolate syrup, ice."
982,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[11,19,36]",['dessert']; augmented; ingredient_swap,0.7780703517944239,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring skim milk, chocolate syrup, ice."
983,Hot Hot Chocolate (Without Whipped Cream) (Decaf),other,hot,regular,none,"[10,19,36]",['dessert']; augmented; caffeine_none,0.7881466528498248,"Hot Hot Chocolate (Without Whipped Cream) (Decaf) is a hot other drink with regular sweetness and decaf. Featuring whole milk, chocolate syrup, ice."
984,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,medium,"[10,36,37,43]",['dessert']; augmented; combo,0.7716501619212971,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and medium caffeine. Featuring whole milk, ice, passion tea, sugar cookie syrup."
985,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,low,"[10,19,36]",['dessert']; augmented; sugar_half,0.7161284468634831,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and low caffeine. Featuring whole milk, chocolate syrup, ice."
986,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[14,19,36]",['dessert']; augmented; ingredient_swap,0.7342643920116068,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring soy milk, chocolate syrup, ice."
987,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,medium,"[19,36,38]",['dessert']; augmented; combo,0.7646812368368375,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and medium caffeine. Featuring chocolate syrup, ice, coconut milk."
988,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[11,19,36]",['dessert']; augmented; ingredient_swap,0.7133361657332417,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring skim milk, chocolate syrup, ice."
989,Hot Hot Chocolate (Without Whipped Cream) (Half Sugar),other,hot,half,medium,"[10,28,36,40]",['dessert']; augmented; combo,0.7713899529051716,"Hot Hot Chocolate (Without Whipped Cream) (Half Sugar) is a hot other drink with half sugar and medium caffeine. Featuring whole milk, strawberry pieces, ice, peppermint syrup."
990,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,36,42]",['dessert']; augmented; ingredient_swap,0.7427902380552559,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, ice, sugar free syrup."
991,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[19,36,38]",['dessert']; augmented; ingredient_swap,0.738755375773512,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring chocolate syrup, ice, coconut milk."
992,Hot Hot Chocolate (Without Whipped Cream),other,hot,regular,low,"[10,21,36]",['dessert']; augmented; ingredient_swap,0.7713287990461047,"Hot Hot Chocolate (Without Whipped Cream) is a hot other drink with regular sweetness and low caffeine. Featuring whole milk, pumpkin spice syrup, ice."
